path,logit,confidence,margin1,entropy1,flip,y_cnn,y_true,generator,y_clip,latency_clip_ms,y_qwen,latency_qwen_ms
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f7e9ef5eb734923046795956a06b3f8078947827b284d2ea89a48a0e8791599b.mp4,-42.28816986083984,1.0,42.28816986083984,-1.0000769915047206e-12,0,0,0,real,0,6.840784102678299,0,620.1407946646214
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f78be9d6c96967f293ac983bdda3a502853e48e19fce2a8fb4df4f20f330fa26.mp4,-34.610633850097656,0.9999999999999992,34.610633850097656,-9.734864028458061e-13,0,0,0,real,0,6.791327148675919,0,631.2837041914463
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f721a63e5cf83cd273dd7424c6a8932d622a0246c620f873afab8205bb44f262.mp4,-33.15998458862305,0.999999999999996,33.15998458862305,-8.86409859620585e-13,0,0,0,real,0,6.815072149038315,0,625.0710934400558
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f70ac7139c2e2ce99d5f05c5ba0cb511161b10a0634bcbcab8beec7985abfb5e.mp4,-7.630600929260254,0.9995148663874716,7.630600929260254,0.0041871123372877,0,0,0,real,0,7.383279502391815,0,619.6815520524979
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f6fb3ce4f39a804453d309829ba81e762e89ae1018113d3b3025c79d3e7df20d.mp4,-23.158416748046875,0.9999999999124156,23.158416748046875,2.1139092259373234e-09,0,0,0,real,0,7.669955492019653,0,625.4342533648014
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f6f726abc51d32a6866d58c1514762e1aec7f91fcf22e5733dd274a3f157d26b.mp4,-30.8314266204834,0.9999999999999593,30.8314266204834,1.6498476331059085e-13,0,0,0,real,0,9.441539645195007,1,710.455622524023
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f63060417007ee1caa0d71b32cb94025c61f7d38f3a8981811c777f1aa0f5aa5.mp4,-19.073217391967773,0.999999994792768,19.073217391967773,1.0452389973467753e-07,0,0,0,real,0,5.051735788583756,0,621.9536028802395
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f5ceb139efd93de889c1e54632d3dbc55c2ca9b9b0996de69590fb95d255c401.mp4,-29.17184066772461,0.9999999999997858,29.17184066772461,5.0913245372667984e-12,0,0,0,real,0,4.522453993558884,0,632.8253261744976
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f5aa6854c5fa222b75bf307c2fcfee0424ac990601e53b8e50ae27eee193452e.mp4,-0.7360794544219971,0.6761379539966583,0.7360794544219971,0.6297463588032824,1,0,0,real,0,4.857506603002548,0,621.480081230402
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f57046e2d31dd9ccf4b9ea53aa96e99b9e53b27b4cb8886d56680f28d447cc97.mp4,-28.056549072265625,0.9999999999993464,28.056549072265625,1.7379607427354684e-11,0,0,0,real,0,4.530858248472214,0,620.1677583158016
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f54917c47a8580ef4ab012f26e4f347c7f5108d6fb64ac1393c39c846b087b3c.mp4,-26.996232986450195,0.9999999999981134,26.996232986450195,5.1015942602871305e-11,0,0,0,real,0,4.649922251701355,0,622.6680092513561
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f529242c22cc9c8b84a46b3afaaec57822d252953e61d56b9334ba5a2cb37986.mp4,-16.845428466796875,0.9999999516803904,16.845428466796875,8.622821312897416e-07,0,0,0,real,0,6.846655160188675,0,622.88798391819
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f4f8eeaf3d6218b444c6d16fa330b5935ed70c9df44fae402f14d2bbd352b1b9.mp4,-12.523695945739746,0.9999963606285291,12.523695945739746,4.921775775136772e-05,0,0,0,real,0,7.227834314107895,0,621.2901547551155
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f433bc9eb035018550d0f1d0ea315a53b020112b94564e9a1adaff573c56a9ce.mp4,-16.36329460144043,0.999999921745122,16.36329460144043,1.3587605052863605e-06,0,0,0,real,0,7.121410220861435,0,622.0399923622608
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f3fdcedb1e58f18a8045b6c698a4121c7aefcf4616f5179153d7be60f930fa53.mp4,-25.35020065307617,0.9999999999902152,25.35020065307617,2.5587685517000123e-10,0,0,0,real,0,6.902813911437988,0,623.32334369421
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f3fd2f36557289e60c74e411e62fc6ea46b9b2fccc799bdd96a33cc55973506f.mp4,-29.063278198242188,0.9999999999997612,29.063278198242188,5.785148468243185e-12,0,0,0,real,0,6.939548999071121,0,621.7802725732327
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f39891da5ff65de95d9d534a1e065474f913f15e2589b76835261e448d5d71b0.mp4,-20.731853485107425,0.999999999008551,20.731853485107425,2.1544025756440724e-08,0,0,0,real,0,6.837911903858185,0,623.6364655196667
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f382eabf50fd318341aada36b8b5dc88e234410401c2b82eb40ff87b1892f6de.mp4,-33.00475311279297,0.9999999999999952,33.00475311279297,-8.673280410794825e-13,0,0,0,real,0,6.891544908285141,0,623.4275214374065
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f380717d353b0bdf4a02cdee039820d94c5d1516fc8727bbefcd4f17a0cdb29b.mp4,-15.621929168701172,0.9999998357587288,15.621929168701172,2.730004789348981e-06,0,0,0,real,0,7.031146436929703,1,710.0811041891575
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f3681b514c333fd0cb35547822165fc952cf2f32bfc4cef6fea23f7217ce33d2.mp4,-20.40522766113281,0.9999999986255712,20.40522766113281,2.9417961540120922e-08,0,0,0,real,0,6.846223026514053,0,623.019952327013
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f31df9086cf78151a7c4aa6a6822267fb1575b90073d30a5d01f9b5a1aa6ecb2.mp4,-22.532777786254883,0.999999999836266,22.532777786254883,3.851119821607041e-09,0,0,0,real,0,6.925076246261597,1,707.1379497647285
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f24e1240bdd9ddf91ed64c2148da7e067a2e70f36492ec91e73081faf7e6fc8e.mp4,-27.906068801879883,0.9999999999992404,27.906068801879883,2.0317101839372768e-11,0,0,0,real,0,6.7795030772686005,0,620.2286742627621
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f1f9a74a129ffdc68397ed4305ee93850c7f38e2e5802c32a1e7c46298e3e5bb.mp4,-34.652217864990234,0.9999999999999992,34.652217864990234,-9.74533744374617e-13,0,0,0,real,0,6.81072473526001,0,624.099787324667
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f1cb5231b55aa92a9b33bdfabbe39384b523846d0b3ed6c4feff71d0263c9126.mp4,-10.070799827575684,0.9999577050184598,10.070799827575684,0.0004682401665977,0,0,0,real,0,6.822202354669571,0,620.2502846717834
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f1776c3465f146000939fc44da8081af59f574ded33fe8766dd025951f71568f.mp4,-37.18262100219727,1.0,37.18262100219727,-9.97902642329682e-13,0,0,0,real,0,6.943162530660629,0,624.4372390210629
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f160fd12cb7fb266ebb097e741721572128293b08906ebae90814a64b6100600.mp4,-23.734493255615234,0.9999999999507688,23.734493255615234,1.2157191873765656e-09,0,0,0,real,0,7.103234529495239,0,621.9809353351593
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f1462a8cccc3598e2a41b79bc105feea6b938d05efe2876b948b1733f1a3d5fc.mp4,-24.616634368896484,0.9999999999796234,24.616634368896484,5.200034254074991e-10,0,0,0,real,0,6.8108439445495605,1,708.327405154705
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f13c19ce6e5ab68554b3eddd7d5767fbe78a9863ded18fa5482146dd964d6ae2.mp4,-14.73559856414795,0.9999996015161798,14.73559856414795,6.2703794993490026e-06,0,0,0,real,0,8.374445140361786,0,621.5070225298405
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f12163064b08a0ec580e6259c81b22bc55f9c1b04fc0635a20414649b12d0e60.mp4,-19.19815826416016,0.999999995404362,19.19815826416016,9.28214254493643e-08,0,0,0,real,0,7.101915776729584,1,716.5335267782211
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f100581388bed75a848912835ebbb4908d6525b5b15071f6a7b2a3103e13a9d5.mp4,-19.10466766357422,0.999999994953988,19.10466766357422,1.014463951232877e-07,0,0,0,real,0,4.696521908044815,0,630.8760344982147
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f0d478b6507da43c791d6901185a251051272265101397b752730bede51c89c4.mp4,-33.73872756958008,0.9999999999999978,33.73872756958008,-9.363764318811217e-13,0,0,0,real,0,7.344268262386322,0,627.3974105715752
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f0a9f85365b313db61e15e9b2a6d966dc10cb5c5b8d2b81517b002f2226a84ea.mp4,3.3601834774017334,0.9664367437362672,3.3601834774017334,0.1469181460340586,0,1,0,real,0,8.587110787630081,1,712.7159051597118
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/efec34f86d8e7c5eb150a245d2f51fbf2c7858b47b77a36d61bd3b967ef63781.mp4,-21.3599796295166,0.999999999470972,21.3599796295166,1.1827057267143394e-08,0,0,0,real,0,7.860500365495682,0,621.7219941318035
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/efa5a9ee9d71cd6a7f387e346285f3e62bc306139d67107fe4f050269a937853.mp4,-35.03116607666016,0.9999999999999992,35.03116607666016,-9.825360497483385e-13,0,0,0,real,0,7.046189159154892,0,623.2663318514824
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ef91f9096326869fcedd7327af52b6b82f03e28e623becad392223bd9ce03722.mp4,-13.888562202453612,0.999999070448041,13.888562202453612,1.3839690592941793e-05,0,0,0,real,0,7.097307592630386,0,623.2310980558395
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ef5345962c143768a1ebb3d4edeb0752a107ba96a423cb1de2bce902b3e63dc3.mp4,-30.29205322265625,0.9999999999999302,30.29205322265625,9.95882532096108e-13,0,0,0,real,0,7.86253809928894,0,623.6850135028362
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/eeedca9e5faa8f524802fa9e1d10dd14cb6d9252afc244a52bd499e0d464c2ab.mp4,-40.62931442260742,1.0,40.62931442260742,-1.0000263386938737e-12,0,0,0,real,0,6.783109158277512,0,621.3601678609848
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/eede9497a713f1d21a2374be4cb677f8d13d3926a235515d34c9fc74b90aa224.mp4,-38.234405517578125,1.0,38.234405517578125,-9.994027724350365e-13,0,0,0,real,0,7.304701954126358,0,621.7177733778954
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/eed29332599d0eb8c9112c5300b993f9e981e2404404e6c2cdb0f81f40cb2e94.mp4,-22.80667495727539,0.9999999998754948,22.80667495727539,2.962055175184625e-09,0,0,0,real,0,7.2367265820503235,0,624.3084371089935
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/eeb108cf00694ee48c6a62d37fa10d8d753bde6dc9dde59ec7d80212c08ee8b3.mp4,-28.556537628173828,0.9999999999996037,28.556537628173828,1.0214858683632039e-11,0,0,0,real,0,7.071975618600845,0,623.0135187506676
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ee4bbc6002946ecdc1c79c09224d75305bb11d283eeb617bb6c2b9f32ecf761a.mp4,-26.947036743164062,0.9999999999980184,26.947036743164062,5.3574672774371927e-11,0,0,0,real,0,7.213618606328964,0,631.7848674952984
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ee2877c200c9db8ee38f650ee90097b88289b555833d50c29553b7502cfd52e7.mp4,-18.567575454711918,0.9999999913661508,18.567575454711918,1.6894149514157716e-07,0,0,0,real,0,7.394425570964813,0,624.3013553321362
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ee0d0f0ee677ca97295dea4a8e2f3f1e32d715019e7d1167000c93c313ff928e.mp4,-24.13215446472168,0.999999999966922,24.13215446472168,8.293347770369403e-10,0,0,0,real,0,7.101688534021378,0,623.9907331764698
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ed8d5698673178cdf235e64f237938b9e5194853a90bd96f4a69683bf2ac2ecd.mp4,-17.841459274291992,0.9999999821535148,17.841459274291992,3.362518232609904e-07,0,0,0,real,0,7.000043988227844,0,627.0617805421352
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ed83bbcbacf03f1b115e88e20bb12a1e827239041336ae09b0b7bc23dc9e32d7.mp4,-20.691139221191406,0.9999999989673516,20.691139221191406,2.239731849806501e-08,0,0,0,real,0,7.160216569900513,0,624.9612905085087
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ed74aec8b3cceac7f0b750c983c934536029406b12fa071b629368cc3ff07352.mp4,-14.889589309692385,0.9999996583878216,14.889589309692385,5.428075303539038e-06,0,0,0,real,0,7.082443684339523,0,623.3780048787594
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ed26ec82c4a264ffe735fcc9e34de10aca81f93801c0a6c0c9e40ba0d7c08352.mp4,-26.309480667114254,0.9999999999962508,26.309480667114254,1.0050211224359539e-10,0,0,0,real,0,7.354386150836945,1,704.0498927235603
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ece880f9f1e42a1ca03787c6d83dd12acf95ad62cb26109853a417a86efcedd8.mp4,-17.36129379272461,0.9999999711539777,17.36129379272461,5.296482907489457e-07,0,0,0,real,0,7.587891072034836,0,620.4262189567089
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ecc36355bfb7a8e804de8c415ff42d05516b52aa89c8988eb144d596481a15a2.mp4,-21.79410171508789,0.999999999657278,21.79410171508789,7.810040122984783e-09,0,0,0,real,0,8.296441286802292,1,705.5819183588028
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ecb6dcb9b755ce9f8a9e5cff03e241be50c3c9f110b41ab69cad9f9f78b80662.mp4,-11.23521327972412,0.9999867991127758,11.23521327972412,0.0001615157562774,0,0,0,real,0,7.453102618455887,0,621.8488104641438
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ec6927a4cfced8c97b41912e6c0d7d77ab4fdc6c6663f62da8c6185646f6e4a7.mp4,-26.627763748168945,0.9999999999972728,26.627763748168945,7.349317430206177e-11,0,0,0,real,0,7.240697741508484,1,713.5814093053341
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ec60467aaacb90b5405cad71c216df7579206c4a1ae78594e121fc2476f41279.mp4,-33.72736740112305,0.9999999999999978,33.72736740112305,-9.356739458790476e-13,0,0,0,real,0,6.912104785442352,1,708.8618539273739
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ec4ca47a3dc3bbf35c9708c8bf29a4c66fad73c08f86154db0e172d09a82d2c4.mp4,-25.219480514526367,0.9999999999888488,25.219480514526367,2.9041907725846315e-10,0,0,0,real,0,6.950873881578445,0,626.5475489199162
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ebea2a78cfb97d973327fee21f216aa61fda6f5272d2451341203ccecbd92085.mp4,-41.34035873413086,1.0,41.34035873413086,-1.0000581744964512e-12,0,0,0,real,0,6.962522864341736,0,620.8043396472931
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/eb6727fa4168362a55b7a4517867636d3a68f1f35ced7f5daedab076eaf014fe.mp4,-23.973127365112305,0.9999999999612204,23.973127365112305,9.664599668796144e-10,0,0,0,real,0,6.951645016670227,0,626.1643543839455
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ead022b1408667060a102f94aec6fb32580037652814cb7c5415048231a0b466.mp4,-20.29009246826172,0.9999999984578564,20.29009246826172,3.283037860306151e-08,0,0,0,real,0,6.935674697160721,1,707.3004208505154
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ea3de97f87fd4e1b2cca0834fb14fc3ad77b116854e1c1ec7a6840abfbf5d428.mp4,-27.683734893798828,0.9999999999990512,27.683734893798828,2.552803418370996e-11,0,0,0,real,0,6.949495524168015,1,707.9854905605316
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ea1320bba9f74a3d0438156a6820082497d7602fa5b91267d52ab7a18195dcf1.mp4,-34.750701904296875,0.9999999999999992,34.750701904296875,-9.768471898169422e-13,0,0,0,real,0,7.461357861757278,0,626.1340789496899
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e9a5a09f1b46a7141fe807673beb1ad1ade428e3befd304ec0011a6915f0bd20.mp4,-11.034173011779783,0.999983859665008,11.034173011779783,0.0001942357118209,0,0,0,real,0,7.258940488100052,0,623.5434003174305
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e987a34007e7a3856bd8e435acf9e85de29e32aa3683de5b836c791ea9d23073.mp4,-22.87220573425293,0.9999999998833924,22.87220573425293,2.7816875320909522e-09,0,0,0,real,0,7.1188583970069885,0,623.16520139575
