path,logit,confidence,margin1,entropy1,y_cnn,y_true,generator,latency_cnn_ms,y_clip,clip_proba,latency_clip_ms,y_qwen,latency_qwen_ms,disagree,clip_margin,clip_entropy,prob_gap
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00036766.JPEG,-0.4482331275939941,0.6102190613746643,0.4482331275939941,0.6686499971563429,0,0,real,6.361505016684532,0,1.3384525989325955e-06,4.536084830760956,0,101.9321084022522,0,0.4999986615474011,1.9439677816992748e-05,0.6102177229220653
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/379_sdv4_00039.png,-6.698283672332764,0.9987684921361506,6.698283672332764,0.009481255826929,0,1,sdv4,31.783435959368944,1,0.9986832243759328,5.939222872257233,0,163.29941153526306,1,0.4986832243759328,0.01004951379204985,8.52677602177776e-05
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00022408.JPEG,1.7073737382888794,0.8464953303337097,1.7073737382888794,0.4287404292590548,1,0,real,5.553363356739283,0,0.000150554719811,4.555888473987579,0,97.79315441846848,1,0.499849445280189,0.001475603167940312,0.8463447756138988
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00035192.JPEG,15.866901397705078,0.9999998807907104,15.866901397705078,2.0196876902912675e-06,1,0,real,6.4043160527944565,0,0.0006824249817157,4.892215132713318,0,87.39985525608063,1,0.4993175750182843,0.005656973255665557,0.9993174558089948
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00028574.JPEG,-17.479337692260742,0.999999974365778,17.479337692260742,4.7370143917349643e-07,0,0,real,6.482705008238554,0,4.240645607576486e-08,4.5776814222335815,0,89.03561532497406,0,0.49999995759354393,7.622949787201595e-07,0.9999999319593219
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00031320.JPEG,-11.881070137023926,0.9999930798771856,11.881070137023926,8.91386091588663e-05,0,0,real,6.358675193041563,0,0.0394804366060461,4.744090139865875,0,97.81842678785324,0,0.4605195633939539,0.16628941769439032,0.9605126432711395
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/155_sdv4_00039.png,5.961848735809326,0.997431457042694,5.961848735809326,0.0178851013741327,1,1,sdv4,48.06879488751292,1,0.9953511206380136,4.7698840498924255,0,111.48633807897568,0,0.49535112063801356,0.02960778769373967,0.0020803364046804163
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00010463.JPEG,0.7578390836715698,0.6808843612670898,0.7578390836715698,0.6262010530130717,1,0,real,6.785196252167225,0,0.0083603842739932,4.58575040102005,0,100.81714391708374,1,0.4916396157260068,0.04832351433706977,0.6725239769930966
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/570_sdv4_00039.png,-37.51341247558594,1.0,37.51341247558594,-9.986778972344633e-13,0,1,sdv4,5.611702799797058,1,0.999298107208061,4.775509238243103,0,116.73860251903534,1,0.499298107208061,0.005798602267874022,0.0007018927919389961
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00008857.JPEG,-2.861782550811768,0.9459245465695858,2.861782550811768,0.2103446571206262,0,0,real,5.462382920086384,0,0.0013384688038883,4.600092768669128,0,101.05498135089874,0,0.4986615311961117,0.010193188771225933,0.9445860777656975
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00031969.JPEG,-24.046899795532227,0.9999999999639784,24.046899795532227,9.002453436564861e-10,0,0,real,5.414812359958887,0,9.260914681714769e-06,4.718832671642304,0,101.59517824649812,0,0.49999073908531827,0.00011659216433267279,0.9999907390492967
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/499_sdv4_00074.png,4.9894208908081055,0.993236482143402,4.9894208908081055,0.0405325634915979,1,1,sdv4,5.43453311547637,1,0.9999498769074124,4.592888057231903,0,111.64724081754684,0,0.49994987690741244,0.0005463920139586966,0.00671339476401045
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/823_sdv4_00143.png,-1.219955563545227,0.7720557302236557,1.219955563545227,0.5367804233863827,0,1,sdv4,5.512462928891182,1,0.9999994993425108,5.253791809082031,0,112.74993419647215,1,0.49999949934251076,7.763865598262985e-06,0.22794376911885506
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00043775.JPEG,-4.769740581512451,0.991588769480586,4.769740581512451,0.0485661930411214,0,0,real,6.37376494705677,0,0.0005544712847156,4.599146544933319,0,90.13738483190536,0,0.4994455287152844,0.004711463518431212,0.9910342981958704
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/149_sdv4_00009.png,5.072818279266357,0.9937742948532104,5.072818279266357,0.0378270684144737,1,1,sdv4,6.391236092895269,1,0.9991875879223704,4.651688039302826,0,113.8078048825264,0,0.4991875879223704,0.006592802442839284,0.005413293069159941
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/518_sdv4_00074.png,-2.774137020111084,0.9412621296942234,2.774137020111084,0.223480512295798,0,1,sdv4,6.368396338075399,1,0.9995451628547514,4.748940467834473,0,111.1116260290146,1,0.49954516285475137,0.0039549652909799775,0.058283033160527964
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/769_sdv4_00020.png,-22.696882247924805,0.9999999998610466,22.696882247924805,3.2907666954427282e-09,0,1,sdv4,6.528896279633045,1,0.9924566961452924,4.805698990821838,0,112.96165734529497,1,0.4924566961452924,0.04437962399956499,0.007543303715754179
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/821_sdv4_00039.png,5.900097370147705,0.9972683191299438,5.900097370147705,0.0188526164954899,1,1,sdv4,5.457613151520491,1,0.9363369407667006,4.762031137943268,0,112.23582923412324,0,0.4363369407667006,0.2369298046075507,0.06093137836324325
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/344_sdv4_00127.png,4.0672688484191895,0.9831642508506776,4.0672688484191895,0.0854546465485194,1,1,sdv4,5.469483323395252,1,0.9999819091295788,4.621140658855438,0,112.20091581344604,0,0.49998190912957885,0.00021564487573621504,0.01681765827890125
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/637_sdv4_00035.png,-31.62526512145996,0.9999999999999816,31.62526512145996,-4.72994218909725e-13,0,1,sdv4,5.5323331616818905,1,0.9999724055582504,5.257315933704376,0,143.16397160291672,1,0.4999724055582504,0.00031727764396662604,2.7594441731171315e-05
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/731_sdv4_00039.png,-12.232068061828612,0.9999951283261908,12.232068061828612,6.446232952149209e-05,0,1,sdv4,32.83968800678849,1,0.8895435603693427,4.527144134044647,0,156.88543766736984,1,0.3895435603693427,0.34746857126753267,0.11045156795684807
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00044834.JPEG,-8.330254554748535,0.9997589474514824,8.330254554748535,0.0022491106869198,0,0,real,5.415233317762613,0,0.0020578862877538,4.557959735393524,0,99.3897095322609,0,0.4979421137122462,0.014786008146935823,0.9977010611637286
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00000872.JPEG,-24.02385139465332,0.9999999999631384,24.02385139465332,9.20432002016015e-10,0,0,real,6.383505184203386,0,0.101457605208038,4.574567079544067,0,103.51528227329254,0,0.398542394791962,0.3282739065748467,0.8985423947551003
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00028275.JPEG,15.72373390197754,0.9999998807907104,15.72373390197754,2.0196876902912675e-06,1,0,real,5.438332911580801,0,6.852369633053935e-06,4.597499966621399,0,131.19087368249893,1,0.49999314763036695,8.833329609390155e-05,0.9999930284210774
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/296_sdv4_00035.png,9.809529304504396,0.9999450445175172,9.809529304504396,0.0005940115896949,1,1,sdv4,6.359184626489878,1,0.9782871591275448,4.728414118289948,0,112.74334788322447,0,0.4782871591275448,0.10463234735639876,0.021657885389972376
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00017890.JPEG,-20.331859588623047,0.9999999985209408,20.331859588623047,3.1549086022251186e-08,0,0,real,6.516416091471911,0,0.0083517337192316,4.600420594215393,0,101.56358033418655,0,0.4916482662807684,0.04828219602408054,0.9916482648017092
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00048739.JPEG,-7.445312976837158,0.9994161677896044,7.445312976837158,0.0049308162066851,0,0,real,49.78133784607053,0,8.939124572820592e-06,4.517726600170136,0,100.32448172569276,0,0.49999106087542716,0.0001128570574048625,0.9994072286650316
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00015698.JPEG,7.891199588775635,0.9996260404586792,7.891199588775635,0.0033249400749253,1,0,real,5.548583343625069,0,6.037861767658778e-05,4.605799913406372,0,101.423978805542,1,0.4999396213823234,0.0006469475481124856,0.9995656618410026
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/119_sdv4_00143.png,-6.858007431030273,0.9989500973606482,6.858007431030273,0.0082506942299884,0,1,sdv4,5.453222896903753,1,0.9842664440451876,4.663586616516113,0,112.55491524934769,1,0.4842664440451876,0.08093421679584305,0.01468365331546062
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00006612.JPEG,25.80782127380371,1.0,25.80782127380371,-1.000088900581841e-12,1,0,real,28.22208683937788,0,2.1305515337047294e-05,7.477752864360809,0,102.30237245559692,1,0.499978694484663,0.00025047901195452495,0.9999786944846629
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00001699.JPEG,-12.25324535369873,0.9999952304096952,12.25324535369873,6.32125600340624e-05,0,0,real,5.466672591865063,0,7.69983065849718e-06,4.640407860279083,0,102.23884880542757,0,0.4999923001693415,9.836000924250848e-05,0.9999875305790367
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/673_sdv4_00035.png,-4.818212985992432,0.991983567364514,4.818212985992432,0.0466736171484816,0,1,sdv4,5.599542986601591,1,0.9995484860765468,4.662953317165375,0,112.87514865398408,1,0.4995484860765468,0.003929380537562637,0.007564918712032798
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/914_sdv4_00020.png,-4.148108959197998,0.98445132561028,4.148108959197998,0.0801684200971376,0,1,sdv4,5.462552886456251,1,0.996887422273201,4.68425452709198,0,144.65635269880295,1,0.49688742227320104,0.021074473623957344,0.012436096662921003
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/418_sdv4_00009.png,4.421661853790283,0.9881283640861512,4.421661853790283,0.0644350112158168,1,1,sdv4,5.432122852653265,0,0.178337632118007,4.622474312782288,0,179.3971210718155,1,0.321662367881993,0.46886337550246954,0.8097907319681442
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/072_sdv4_00020.png,-2.510084867477417,0.9248457923531532,2.510084867477417,0.2667717087248059,0,1,sdv4,5.419893190264702,1,0.8334824097993762,4.612989723682404,0,111.34647578001022,1,0.33348240979937616,0.4503211995232578,0.09136338255377707
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00007952.JPEG,-37.02619171142578,1.0,37.02619171142578,-9.975700470268845e-13,0,0,real,46.237289905548096,1,0.9856212883607256,4.573293030261993,0,102.6480197906494,1,0.4856212883607256,0.07526942749955141,0.0143787116392744
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/359_sdv4_00127.png,8.145289421081543,0.9997099041938782,8.145289421081543,0.0026529708956488,1,1,sdv4,5.5985227227211,1,0.999816052904169,4.60834801197052,0,132.50496238470078,0,0.499816052904169,0.0017660338280921103,0.00010614871029079875
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/029_sdv4_00087.png,10.636144638061523,0.9999759197235109,10.636144638061523,0.0002801524731042,1,1,sdv4,6.413805764168501,1,0.9999883560547056,4.768408834934235,0,112.2729629278183,0,0.4999883560547056,0.00014392752694551578,1.2436331194742856e-05
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/939_sdv4_00009.png,-12.401040077209473,0.9999958857097226,12.401040077209473,5.513577543924052e-05,0,1,sdv4,42.57565224543214,1,0.9999647500890336,4.709668457508087,0,161.14246100187302,1,0.4999647500890336,0.0003966683011105963,3.113562068901565e-05
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/776_sdv4_00009.png,-13.448775291442873,0.9999985569862702,13.448775291442873,2.0849780207905277e-05,0,1,sdv4,19.26635624840856,1,0.999006374041005,4.752084612846375,0,114.245243370533,1,0.499006374041005,0.00786321079422835,0.000992182945265152
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00024726.JPEG,14.515181541442873,0.9999995231628418,14.515181541442873,7.417720012228406e-06,1,0,real,5.469642113894224,0,0.0049529724502576,4.571855068206787,0,101.3861522078514,1,0.4950470275497424,0.031229911822191946,0.9950465507125842
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/107_sdv4_00074.png,-17.625226974487305,0.9999999778455386,17.625226974487305,4.1262987076368206e-07,0,1,sdv4,6.362144835293293,1,0.9999887421003568,4.555821418762207,0,111.32891476154327,1,0.4999887421003568,0.00013953530174571182,1.123574518180348e-05
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/624_sdv4_00143.png,-10.709260940551758,0.9999776633849252,10.709260940551758,0.0002615455022855,0,1,sdv4,42.80647309496999,1,0.9999983644261068,4.547335207462311,0,128.83011251688004,1,0.4999983644261068,2.342716681616565e-05,2.0701041181570012e-05
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00022581.JPEG,-11.599669456481934,0.999990830965544,11.599669456481934,0.0001155268429181,0,0,real,5.42830303311348,0,0.0005269550693042,4.730574786663055,1,124.41536039113998,0,0.4994730449306958,0.004504481355013105,0.9994638758962398
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/608_sdv4_00074.png,-12.014115333557127,0.9999939419426482,12.014115333557127,7.884027334248485e-05,0,1,sdv4,42.752452194690704,0,0.0484220418594725,4.512801766395569,0,112.00477927923204,0,0.4515779581405275,0.19384256644328332,0.9515719000831757
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00014835.JPEG,3.7465970516204834,0.9769460558891296,3.7465970516204834,0.1096976243315748,1,0,real,41.62322916090488,0,0.0012304528906109,4.705354571342468,0,98.45028817653656,1,0.4987695471093891,0.009474188864335733,0.9757156029985188
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/724_sdv4_00143.png,-29.607446670532227,0.9999999999998614,29.607446670532227,2.949140359566275e-12,0,1,sdv4,5.43183321133256,1,0.987166632314364,5.132816731929779,0,112.91075497865675,1,0.48716663231436397,0.06864905044121655,0.012833367685497477
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/514_sdv4_00074.png,-0.2347586452960968,0.5584216117858887,0.2347586452960968,0.686305393468184,0,1,sdv4,5.566813051700592,1,0.9979929886095052,4.590876400470734,0,112.44019865989684,1,0.49799298860950525,0.014470761567311665,0.4395713768236166
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/192_sdv4_00020.png,-21.5252628326416,0.9999999995515674,21.5252628326416,1.0099062649685292e-08,0,1,sdv4,44.65476609766483,1,0.9970153626132966,4.697084426879883,0,112.3276948928833,1,0.4970153626132966,0.020333687481289126,0.0029846369382707794
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00003438.JPEG,-1.1205278635025024,0.7540865987539291,1.1205278635025024,0.5578008595731865,0,0,real,6.533054634928703,0,0.1204472468050359,4.972487688064575,0,211.6783857345581,0,0.37955275319496407,0.3678151532000436,0.6336393519488932
