path,logit,confidence,margin1,entropy1,flip,y_cnn,y_true,generator
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fc21ccee80691c18ca62b48929fb70fb586801719ace7ec27fcbb6cf8ba68e28.mp4,-28.5974063873291,0.9999999999996195,28.5974063873291,9.770213951705887e-12,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fb3a85105f094c4ac591cd4e4d4bfc82c0e26679e01fa8ae07a24ca23f2f91f0.mp4,-35.2664680480957,0.9999999999999996,35.2664680480957,-9.862986339632105e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fb232d4593fff918788ce4e39d5593037ff80ee7f41df9bb8d7972bfcf1d812c.mp4,-12.36346435546875,0.9999957281720526,12.36346435546875,5.70864280773389e-05,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fab6d58928f0b767125e9c9fb6cccc33ae1db9d07cc597048200d53917388b0d.mp4,-28.815872192382812,0.9999999999996942,28.815872192382812,7.67341569985147e-12,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fa93984a8a2e5044293e92fa7180efed4b870808615ba96b83e50516198cd6f6.mp4,-30.385618209838867,0.9999999999999364,30.385618209838867,8.180023594777217e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fa7ba155356874927b3b531438b350b6525681a9223cd7ecedf7c2f965c0da9a.mp4,-27.87722396850586,0.9999999999992182,27.87722396850586,2.093110709591521e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fa621e4f20b302d4bfff8761ac6a61e0d5ff3e84d7d85e3f0b66ff5681d347e4.mp4,-24.12204360961914,0.999999999966586,24.12204360961914,8.374447352061588e-10,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fa3e4020993636765943f92e712c86db94ca1887d3a7c29612614779eface9e9.mp4,-4.575623035430908,0.989805125631392,4.575623035430908,0.05689509966573738,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/fa108ee877afe4b87b22287b0d8a7a10ca31e2e986a3fcd2ccf69076c2151b1b.mp4,-21.203914642333984,0.999999999381618,21.203914642333984,1.372850228601728e-08,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f9f3d7eff6d70534a1ee87a247392201626d3b11d82cf5786b60fd21cf174e78.mp4,-23.552507400512695,0.9999999999409424,23.552507400512695,1.4480212363252552e-09,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f9c33b9bea60d56220302f1a0b1d050d31cc8b8633e3b17c945421ee40a06083.mp4,-26.394752502441406,0.9999999999965573,26.394752502441406,9.243515789386483e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f98d9ccd447a7f72e21e2d2a96473d58bb9786460c026fccb0f561d921304cc3.mp4,-30.32286262512207,0.9999999999999323,30.32286262512207,9.353614926398132e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f974eef3d748c96400da86265efc5f5c1afbcd98fbc4252167003eeb717d9dd2.mp4,-23.70098114013672,0.999999999949091,23.70098114013672,1.2555124096947792e-09,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f9709b4bbade11584195fec359c02a5bf328d062dadd913697a58bfb09e7b736.mp4,-31.259849548339844,0.9999999999999735,31.259849548339844,-2.4061094726253166e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f93cfe16d2b0b151fdf0a6b2b27eb0b7d00c4f0bf46fdb7d872aab6d07c0a917.mp4,-27.031742095947266,0.9999999999981792,27.031742095947266,4.9243285360695414e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f83e5080eec1a2bae9c40663839fde98fdfb9f97dcce6031860efebabed2d346.mp4,-8.00977897644043,0.999667912197765,8.00977897644043,0.0029920928635757136,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f8187c57e5055f22c37ede363bb65cecfebfbc8e17a49d8765c60831a2aed212.mp4,0.3733396828174591,0.5922657251358032,0.3733396828174591,0.6760232844124776,1,1,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f7ee64921a549a4d5b5f02d0ed58186b9e9bca195bd992d46e7703c9701b9f8f.mp4,-16.1403751373291,0.9999999022033279,16.1403751373291,1.6762696568665723e-06,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f7e9ef5eb734923046795956a06b3f8078947827b284d2ea89a48a0e8791599b.mp4,-42.288169860839844,1.0,42.288169860839844,-1.0000769915047206e-12,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f78be9d6c96967f293ac983bdda3a502853e48e19fce2a8fb4df4f20f330fa26.mp4,-34.610633850097656,0.9999999999999991,34.610633850097656,-9.734864028458061e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f721a63e5cf83cd273dd7424c6a8932d622a0246c620f873afab8205bb44f262.mp4,-33.15998458862305,0.999999999999996,33.15998458862305,-8.864098596205849e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f70ac7139c2e2ce99d5f05c5ba0cb511161b10a0634bcbcab8beec7985abfb5e.mp4,-7.630600929260254,0.9995148663874716,7.630600929260254,0.004187112337287702,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f6fb3ce4f39a804453d309829ba81e762e89ae1018113d3b3025c79d3e7df20d.mp4,-23.158416748046875,0.9999999999124155,23.158416748046875,2.1139092259373234e-09,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f6f726abc51d32a6866d58c1514762e1aec7f91fcf22e5733dd274a3f157d26b.mp4,-30.8314266204834,0.9999999999999593,30.8314266204834,1.6498476331059085e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f63060417007ee1caa0d71b32cb94025c61f7d38f3a8981811c777f1aa0f5aa5.mp4,-19.073217391967773,0.999999994792768,19.073217391967773,1.0452389973467753e-07,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f5ceb139efd93de889c1e54632d3dbc55c2ca9b9b0996de69590fb95d255c401.mp4,-29.17184066772461,0.9999999999997858,29.17184066772461,5.0913245372667984e-12,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f5aa6854c5fa222b75bf307c2fcfee0424ac990601e53b8e50ae27eee193452e.mp4,-0.7360794544219971,0.6761379539966583,0.7360794544219971,0.6297463588032824,1,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f57046e2d31dd9ccf4b9ea53aa96e99b9e53b27b4cb8886d56680f28d447cc97.mp4,-28.056549072265625,0.9999999999993465,28.056549072265625,1.7379607427354684e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f54917c47a8580ef4ab012f26e4f347c7f5108d6fb64ac1393c39c846b087b3c.mp4,-26.996232986450195,0.9999999999981134,26.996232986450195,5.1015942602871305e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f529242c22cc9c8b84a46b3afaaec57822d252953e61d56b9334ba5a2cb37986.mp4,-16.845428466796875,0.9999999516803904,16.845428466796875,8.622821312897416e-07,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f4f8eeaf3d6218b444c6d16fa330b5935ed70c9df44fae402f14d2bbd352b1b9.mp4,-12.523695945739746,0.9999963606285291,12.523695945739746,4.921775775136772e-05,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f433bc9eb035018550d0f1d0ea315a53b020112b94564e9a1adaff573c56a9ce.mp4,-16.36329460144043,0.9999999217451219,16.36329460144043,1.3587605052863605e-06,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f3fdcedb1e58f18a8045b6c698a4121c7aefcf4616f5179153d7be60f930fa53.mp4,-25.350200653076172,0.9999999999902153,25.350200653076172,2.5587685517000123e-10,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f3fd2f36557289e60c74e411e62fc6ea46b9b2fccc799bdd96a33cc55973506f.mp4,-29.063278198242188,0.9999999999997612,29.063278198242188,5.785148468243185e-12,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f39891da5ff65de95d9d534a1e065474f913f15e2589b76835261e448d5d71b0.mp4,-20.731853485107422,0.999999999008551,20.731853485107422,2.1544025756440724e-08,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f382eabf50fd318341aada36b8b5dc88e234410401c2b82eb40ff87b1892f6de.mp4,-33.00475311279297,0.9999999999999953,33.00475311279297,-8.673280410794825e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f380717d353b0bdf4a02cdee039820d94c5d1516fc8727bbefcd4f17a0cdb29b.mp4,-15.621929168701172,0.9999998357587288,15.621929168701172,2.730004789348981e-06,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f3681b514c333fd0cb35547822165fc952cf2f32bfc4cef6fea23f7217ce33d2.mp4,-20.405227661132812,0.9999999986255712,20.405227661132812,2.9417961540120922e-08,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f31df9086cf78151a7c4aa6a6822267fb1575b90073d30a5d01f9b5a1aa6ecb2.mp4,-22.532777786254883,0.999999999836266,22.532777786254883,3.851119821607041e-09,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f24e1240bdd9ddf91ed64c2148da7e067a2e70f36492ec91e73081faf7e6fc8e.mp4,-27.906068801879883,0.9999999999992405,27.906068801879883,2.031710183937277e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f1f9a74a129ffdc68397ed4305ee93850c7f38e2e5802c32a1e7c46298e3e5bb.mp4,-34.652217864990234,0.9999999999999991,34.652217864990234,-9.745337443746167e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f1cb5231b55aa92a9b33bdfabbe39384b523846d0b3ed6c4feff71d0263c9126.mp4,-10.070799827575684,0.9999577050184598,10.070799827575684,0.00046824016659775873,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f1776c3465f146000939fc44da8081af59f574ded33fe8766dd025951f71568f.mp4,-37.182621002197266,0.9999999999999999,37.182621002197266,-9.97902642329682e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f160fd12cb7fb266ebb097e741721572128293b08906ebae90814a64b6100600.mp4,-23.734493255615234,0.9999999999507688,23.734493255615234,1.2157191873765656e-09,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f1462a8cccc3598e2a41b79bc105feea6b938d05efe2876b948b1733f1a3d5fc.mp4,-24.616634368896484,0.9999999999796234,24.616634368896484,5.200034254074991e-10,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f13c19ce6e5ab68554b3eddd7d5767fbe78a9863ded18fa5482146dd964d6ae2.mp4,-14.73559856414795,0.9999996015161798,14.73559856414795,6.2703794993490026e-06,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f12163064b08a0ec580e6259c81b22bc55f9c1b04fc0635a20414649b12d0e60.mp4,-19.198158264160156,0.9999999954043619,19.198158264160156,9.28214254493643e-08,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f100581388bed75a848912835ebbb4908d6525b5b15071f6a7b2a3103e13a9d5.mp4,-19.10466766357422,0.999999994953988,19.10466766357422,1.0144639512328768e-07,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f0d478b6507da43c791d6901185a251051272265101397b752730bede51c89c4.mp4,-33.73872756958008,0.9999999999999978,33.73872756958008,-9.363764318811217e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/f0a9f85365b313db61e15e9b2a6d966dc10cb5c5b8d2b81517b002f2226a84ea.mp4,3.3601834774017334,0.9664367437362671,3.3601834774017334,0.14691814603405867,0,1,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/efec34f86d8e7c5eb150a245d2f51fbf2c7858b47b77a36d61bd3b967ef63781.mp4,-21.3599796295166,0.999999999470972,21.3599796295166,1.1827057267143394e-08,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/efa5a9ee9d71cd6a7f387e346285f3e62bc306139d67107fe4f050269a937853.mp4,-35.031166076660156,0.9999999999999993,35.031166076660156,-9.825360497483383e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ef91f9096326869fcedd7327af52b6b82f03e28e623becad392223bd9ce03722.mp4,-13.888562202453613,0.999999070448041,13.888562202453613,1.3839690592941791e-05,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ef5345962c143768a1ebb3d4edeb0752a107ba96a423cb1de2bce902b3e63dc3.mp4,-30.29205322265625,0.9999999999999302,30.29205322265625,9.95882532096108e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/eeedca9e5faa8f524802fa9e1d10dd14cb6d9252afc244a52bd499e0d464c2ab.mp4,-40.62931442260742,1.0,40.62931442260742,-1.0000263386938737e-12,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/eede9497a713f1d21a2374be4cb677f8d13d3926a235515d34c9fc74b90aa224.mp4,-38.234405517578125,1.0,38.234405517578125,-9.994027724350363e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/eed29332599d0eb8c9112c5300b993f9e981e2404404e6c2cdb0f81f40cb2e94.mp4,-22.80667495727539,0.9999999998754949,22.80667495727539,2.962055175184625e-09,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/eeb108cf00694ee48c6a62d37fa10d8d753bde6dc9dde59ec7d80212c08ee8b3.mp4,-28.556537628173828,0.9999999999996037,28.556537628173828,1.021485868363204e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ee4bbc6002946ecdc1c79c09224d75305bb11d283eeb617bb6c2b9f32ecf761a.mp4,-26.947036743164062,0.9999999999980183,26.947036743164062,5.3574672774371927e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ee2877c200c9db8ee38f650ee90097b88289b555833d50c29553b7502cfd52e7.mp4,-18.567575454711914,0.9999999913661508,18.567575454711914,1.6894149514157716e-07,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ee0d0f0ee677ca97295dea4a8e2f3f1e32d715019e7d1167000c93c313ff928e.mp4,-24.13215446472168,0.999999999966922,24.13215446472168,8.293347770369403e-10,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ed8d5698673178cdf235e64f237938b9e5194853a90bd96f4a69683bf2ac2ecd.mp4,-17.841459274291992,0.9999999821535148,17.841459274291992,3.3625182326099034e-07,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ed83bbcbacf03f1b115e88e20bb12a1e827239041336ae09b0b7bc23dc9e32d7.mp4,-20.691139221191406,0.9999999989673517,20.691139221191406,2.2397318498065012e-08,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ed74aec8b3cceac7f0b750c983c934536029406b12fa071b629368cc3ff07352.mp4,-14.889589309692383,0.9999996583878215,14.889589309692383,5.428075303539038e-06,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ed26ec82c4a264ffe735fcc9e34de10aca81f93801c0a6c0c9e40ba0d7c08352.mp4,-26.309480667114258,0.9999999999962508,26.309480667114258,1.0050211224359539e-10,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ece880f9f1e42a1ca03787c6d83dd12acf95ad62cb26109853a417a86efcedd8.mp4,-17.36129379272461,0.9999999711539775,17.36129379272461,5.296482907489457e-07,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ecc36355bfb7a8e804de8c415ff42d05516b52aa89c8988eb144d596481a15a2.mp4,-21.79410171508789,0.999999999657278,21.79410171508789,7.810040122984783e-09,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ecb6dcb9b755ce9f8a9e5cff03e241be50c3c9f110b41ab69cad9f9f78b80662.mp4,-11.235213279724121,0.9999867991127758,11.235213279724121,0.00016151575627744203,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ec6927a4cfced8c97b41912e6c0d7d77ab4fdc6c6663f62da8c6185646f6e4a7.mp4,-26.627763748168945,0.9999999999972728,26.627763748168945,7.349317430206178e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ec60467aaacb90b5405cad71c216df7579206c4a1ae78594e121fc2476f41279.mp4,-33.72736740112305,0.9999999999999978,33.72736740112305,-9.356739458790476e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ec4ca47a3dc3bbf35c9708c8bf29a4c66fad73c08f86154db0e172d09a82d2c4.mp4,-25.219480514526367,0.9999999999888489,25.219480514526367,2.9041907725846315e-10,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ebea2a78cfb97d973327fee21f216aa61fda6f5272d2451341203ccecbd92085.mp4,-41.34035873413086,1.0,41.34035873413086,-1.0000581744964512e-12,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/eb6727fa4168362a55b7a4517867636d3a68f1f35ced7f5daedab076eaf014fe.mp4,-23.973127365112305,0.9999999999612205,23.973127365112305,9.664599668796146e-10,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ead022b1408667060a102f94aec6fb32580037652814cb7c5415048231a0b466.mp4,-20.29009246826172,0.9999999984578565,20.29009246826172,3.283037860306151e-08,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ea3de97f87fd4e1b2cca0834fb14fc3ad77b116854e1c1ec7a6840abfbf5d428.mp4,-27.683734893798828,0.9999999999990513,27.683734893798828,2.5528034183709958e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/ea1320bba9f74a3d0438156a6820082497d7602fa5b91267d52ab7a18195dcf1.mp4,-34.750701904296875,0.9999999999999992,34.750701904296875,-9.768471898169422e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e9a5a09f1b46a7141fe807673beb1ad1ade428e3befd304ec0011a6915f0bd20.mp4,-11.034173011779785,0.9999838596650079,11.034173011779785,0.00019423571182092088,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e987a34007e7a3856bd8e435acf9e85de29e32aa3683de5b836c791ea9d23073.mp4,-22.87220573425293,0.9999999998833923,22.87220573425293,2.781687532090952e-09,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e91e857ae965bd9dc92e5bd310f49ddd6b88f55c838251b364ea756c798d27eb.mp4,-30.141220092773438,0.9999999999999187,30.141220092773438,1.3199096764222058e-12,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e8eeebf778f83b7117c0024e8e6ee1072026f0a48e32faec5bc6fbd2c5f2dbcf.mp4,-19.451862335205078,0.9999999964341464,19.451862335205078,7.292634746546879e-08,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e8bb154f3e691885152cc6c5068c015307ad26ff3eb3ab7932bafdb7a5cf6e53.mp4,-24.571901321411133,0.9999999999786912,24.571901321411133,5.429291451617767e-10,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e88f81769bca798a5577a04e5325b38089f7eb556137e4f5a3c5a064212f7f06.mp4,-15.12761402130127,0.9999997307469926,15.12761402130127,4.342406630773085e-06,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e869db4ff837bf056e30e99fa245b453e50c3bc76f6a94d846632a7e005f6212.mp4,-18.137157440185547,0.9999999867220026,18.137157440185547,2.5410112695734564e-07,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e8354f218e256026a71d5e7522e5b84debf856d2aa29bdab32c5330e909f7de3.mp4,-26.791358947753906,0.9999999999976844,26.791358947753906,6.252203665446431e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e7e0bd7418fd3b4d581d0d714dd7589706c9c8a44bd8c9bf6223f3753272071d.mp4,-31.244348526000977,0.999999999999973,31.244348526000977,-2.287296865975387e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e6d2dfaaa88ffc0e6def86d38ff18cae3d3da29c6149f42777cd16d42673aa22.mp4,-18.717042922973633,0.9999999925648195,18.717042922973633,1.4659777300912932e-07,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e6b8e59d6ac03f0d1a32eb375a7da7872835ed80ebbf7a0fe5b2d7130d5aa435.mp4,-27.41204833984375,0.9999999999987552,27.41204833984375,3.3633266569555886e-11,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e6b6b8cb52c027c1e85cd4f140d1843cdbc1cbc0c9331543f2fef3dcab144bc7.mp4,-25.653057098388672,0.999999999992772,25.653057098388672,1.907120145008719e-10,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e60a28bdcd56a3bb8ea2ea5089fb6e36219ce2ecddd6c3f321c52ad4767691e0.mp4,-33.043582916259766,0.9999999999999956,33.043582916259766,-8.72427994724344e-13,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e5c645d6070354b2243b30f953e91ee3d1fe2ec9cd1c8ee5dfa32837db5d692d.mp4,-30.19675064086914,0.9999999999999232,30.19675064086914,1.1948523094551201e-12,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e51917635045dcdb3ea0a7307448aa07d87c7b37711c8aca2fcccd91f82aa8b3.mp4,-21.50688362121582,0.9999999995432494,21.50688362121582,1.0278033940044887e-08,0,0,0,real
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/e500acdf272d4675088de9f44d77d07b8c596f5e459fa6b8c367c262a72e2439.mp4,-38.495338439941406,1.0,38.495338439941406,-9.995603536359584e-13,0,0,0,real
